Open,High,Low,Close,Adj Close,Volume,Date
38.849998,39.450001,38.75,39.299999,38.052219,10100.0,2017-07-12
39.099998,39.400002,39.099998,39.200001,37.955399,7800.0,2017-07-13
39.099998,39.5,38.900002,39.25,38.003811,15700.0,2017-07-14
39.0,39.450001,38.900002,39.099998,37.858574,10800.0,2017-07-17
38.849998,39.799999,38.849998,39.299999,38.052219,16600.0,2017-07-18
39.549999,39.700001,39.25,39.400002,38.149048,7300.0,2017-07-19
39.599998,39.599998,39.200001,39.400002,38.149048,4900.0,2017-07-20
39.799999,39.799999,38.900002,39.0,37.761745,17300.0,2017-07-21
39.0,39.25,38.599998,39.150002,37.906982,15700.0,2017-07-24
38.599998,39.450001,38.299999,38.400002,37.180801,35700.0,2017-07-25
38.599998,38.700001,38.299999,38.450001,37.229206,20600.0,2017-07-26
38.25,38.950001,37.849998,38.0,36.793495,47200.0,2017-07-27
38.049999,38.5,37.299999,37.450001,36.260967,15800.0,2017-07-28
37.900002,38.0,37.349998,37.549999,36.357784,12400.0,2017-07-31
37.549999,38.099998,37.400002,38.0,36.793495,11800.0,2017-08-01
38.25,38.25,37.650002,37.75,36.55143,10000.0,2017-08-02
37.599998,37.700001,36.950001,37.0,35.825245,9800.0,2017-08-03
37.099998,37.375,36.799999,37.049999,35.873665,10700.0,2017-08-04
36.849998,37.775002,36.849998,37.150002,35.970486,16500.0,2017-08-07
37.150002,37.200001,36.849998,36.950001,35.776829,40700.0,2017-08-08
36.799999,36.950001,36.299999,36.650002,35.486366,36100.0,2017-08-09
36.349998,36.825001,35.549999,36.099998,34.953823,73500.0,2017-08-10
36.5,36.5,35.549999,36.0,34.856998,48200.0,2017-08-11
36.25,37.400002,35.950001,37.200001,36.018898,26000.0,2017-08-14
37.400002,37.450001,36.950001,37.099998,35.922073,16800.0,2017-08-15
37.349998,37.349998,36.0,36.099998,34.953823,16800.0,2017-08-16
35.849998,36.0,35.5,35.549999,34.42128,20800.0,2017-08-17
35.5,35.75,35.400002,35.5,34.372875,20300.0,2017-08-18
35.5,35.650002,35.349998,35.450001,34.324459,11800.0,2017-08-21
35.5,35.599998,35.299999,35.5,34.372875,20700.0,2017-08-22
35.299999,36.049999,35.299999,35.349998,34.227634,10900.0,2017-08-23
35.400002,35.700001,35.25,35.599998,34.4697,27600.0,2017-08-24
35.599998,36.099998,35.450001,35.900002,34.760174,11500.0,2017-08-25
35.299999,35.299999,33.950001,34.0,32.920502,112700.0,2017-08-28
33.75,33.799999,33.200001,33.200001,32.145901,36300.0,2017-08-29
33.25,34.299999,33.099998,34.150002,33.065739,46900.0,2017-08-30
34.400002,34.400002,33.900002,34.049999,32.968914,73200.0,2017-08-31
34.775002,35.049999,34.0,34.5,33.404629,49300.0,2017-09-01
34.0,34.075001,33.200001,33.299999,32.242725,79300.0,2017-09-05
33.25,33.5,33.0,33.049999,32.000656,72700.0,2017-09-06
33.0,33.150002,32.599998,32.650002,31.613363,39600.0,2017-09-07
32.505001,32.549999,31.75,31.85,30.838762,62800.0,2017-09-08
32.25,33.700001,32.099998,33.549999,32.484787,93600.0,2017-09-11
34.049999,34.25,33.599998,33.650002,32.581615,15900.0,2017-09-12
32.900002,34.5,32.900002,34.450001,33.356213,23400.0,2017-09-13
34.0,34.349998,33.325001,34.099998,33.017323,15000.0,2017-09-14
34.200001,34.450001,34.0,34.299999,33.210976,106300.0,2017-09-15
34.200001,35.450001,34.0,34.849998,33.743515,36000.0,2017-09-18
34.650002,35.450001,34.650002,35.299999,34.179226,28000.0,2017-09-19
35.099998,37.049999,34.5,36.25,35.099056,25100.0,2017-09-20
36.049999,36.450001,35.599998,35.900002,34.760174,28400.0,2017-09-21
35.799999,36.5,35.5,36.0,34.856998,12700.0,2017-09-22
35.75,36.400002,35.099998,36.150002,35.002243,25300.0,2017-09-25
36.099998,36.25,35.75,36.099998,34.953823,17100.0,2017-09-26
36.549999,37.349998,35.950001,37.150002,35.970486,35400.0,2017-09-27
36.805,37.25,36.5,36.900002,35.728428,25000.0,2017-09-28
37.0,37.325001,36.799999,36.799999,35.631599,28500.0,2017-09-29
36.950001,37.25,36.400002,37.25,36.067307,18100.0,2017-10-02
37.400002,37.849998,37.150002,37.700001,36.503021,27100.0,2017-10-03
37.450001,38.25,37.0,37.400002,36.212551,20600.0,2017-10-04
37.400002,38.049999,37.0,37.799999,36.599846,14900.0,2017-10-05
37.849998,38.0,37.299999,37.549999,36.357784,8600.0,2017-10-06
37.349998,37.950001,37.349998,37.849998,36.648262,7800.0,2017-10-09
38.049999,38.457001,34.900002,38.349998,37.132385,16900.0,2017-10-10
