Open,High,Low,Close,Adj Close,Volume,Date
141.350006,144.75,140.899994,144.449997,136.754364,116800.0,2017-07-12
144.300003,145.399994,141.300003,142.050003,134.482239,150000.0,2017-07-13
141.899994,143.0,140.350006,141.600006,134.056213,91000.0,2017-07-14
142.100006,143.899994,140.300003,143.199997,135.570999,79300.0,2017-07-17
142.899994,144.0,141.399994,143.850006,136.186325,116600.0,2017-07-18
144.0,144.820007,142.050003,144.0,136.328339,119100.0,2017-07-19
144.25,145.350006,143.25,144.300003,136.61235,104900.0,2017-07-20
144.899994,145.100006,143.550003,144.800003,137.085724,100700.0,2017-07-21
144.550003,146.5,144.5,144.75,137.038391,114800.0,2017-07-24
145.5,147.0,144.100006,144.449997,136.754364,126900.0,2017-07-25
144.899994,145.699997,143.0,143.199997,135.570999,150100.0,2017-07-26
133.0,137.699997,126.199997,131.850006,124.825661,564900.0,2017-07-27
131.300003,133.300003,129.5,129.949997,123.026871,222500.0,2017-07-28
130.350006,131.800003,127.900002,129.25,122.364159,173900.0,2017-07-31
130.100006,131.75,129.149994,130.25,123.310883,141800.0,2017-08-01
130.699997,131.300003,126.900002,127.599998,120.802063,184200.0,2017-08-02
127.849998,129.199997,126.550003,128.5,121.654121,116700.0,2017-08-03
128.949997,131.600006,128.300003,131.449997,124.446938,108700.0,2017-08-04
131.0,131.5,129.75,130.550003,123.59491,131500.0,2017-08-07
130.399994,130.850006,129.029999,130.050003,123.121552,113500.0,2017-08-08
129.449997,130.199997,125.400002,125.75,119.050629,245300.0,2017-08-09
125.099998,125.629997,121.75,122.300003,115.784431,177400.0,2017-08-10
122.449997,122.68,120.150002,120.550003,114.127663,115500.0,2017-08-11
121.650002,124.470001,121.650002,124.199997,117.583206,104600.0,2017-08-14
124.199997,124.800003,123.400002,124.349998,117.725212,79100.0,2017-08-15
124.199997,124.949997,122.800003,123.400002,117.487206,55900.0,2017-08-16
122.900002,123.699997,119.050003,119.449997,113.726456,129700.0,2017-08-17
118.849998,119.949997,117.5,118.800003,113.107613,116300.0,2017-08-18
119.199997,122.25,118.199997,119.650002,113.916885,107500.0,2017-08-21
120.099998,120.699997,118.099998,118.300003,112.631577,102100.0,2017-08-22
118.199997,118.900002,115.800003,115.849998,110.298973,136700.0,2017-08-23
115.900002,116.120003,114.349998,115.150002,109.632507,143700.0,2017-08-24
116.099998,119.75,115.550003,119.150002,113.440842,111500.0,2017-08-25
119.099998,119.099998,117.699997,118.099998,112.441139,64600.0,2017-08-28
117.699997,121.830002,117.699997,121.300003,115.487816,166500.0,2017-08-29
120.150002,120.949997,115.550003,118.5,112.821983,198800.0,2017-08-30
118.699997,119.279999,117.800003,118.0,112.345963,119100.0,2017-08-31
118.25,118.68,117.349998,117.949997,112.298332,144800.0,2017-09-01
117.550003,118.949997,116.599998,117.199997,111.584274,136900.0,2017-09-05
116.849998,117.699997,111.540001,116.5,110.917801,291400.0,2017-09-06
117.050003,117.599998,114.949997,115.150002,109.632507,181900.0,2017-09-07
114.949997,115.900002,113.650002,115.349998,109.822922,158100.0,2017-09-08
115.25,117.580002,115.25,117.349998,111.727074,229600.0,2017-09-11
117.349998,118.800003,116.849998,118.650002,112.964806,141100.0,2017-09-12
118.449997,122.0,118.300003,121.5,115.678246,130900.0,2017-09-13
121.449997,123.150002,119.449997,123.099998,117.201569,119400.0,2017-09-14
123.400002,123.949997,122.080002,123.599998,117.67762,364900.0,2017-09-15
124.25,124.25,122.199997,122.650002,116.773132,160600.0,2017-09-18
122.0,124.550003,122.0,123.0,117.106361,192500.0,2017-09-19
122.699997,129.350006,121.800003,128.600006,122.438057,212600.0,2017-09-20
128.25,128.949997,126.290001,128.600006,122.438057,135000.0,2017-09-21
128.550003,130.800003,127.0,130.100006,123.866165,232000.0,2017-09-22
130.550003,134.300003,130.5,133.949997,127.53167,167500.0,2017-09-25
133.25,135.100006,131.649994,133.850006,127.436485,258700.0,2017-09-26
134.199997,137.149994,134.199997,136.300003,129.769104,221800.0,2017-09-27
136.350006,137.75,133.399994,133.649994,127.24604,164300.0,2017-09-28
133.899994,135.350006,131.600006,131.699997,125.389496,194800.0,2017-09-29
132.0,132.0,128.300003,130.050003,123.818573,314600.0,2017-10-02
130.100006,133.600006,130.100006,133.199997,126.817619,151400.0,2017-10-03
133.649994,135.949997,131.350006,131.699997,125.389496,156600.0,2017-10-04
131.899994,132.130005,130.149994,131.300003,125.008652,105700.0,2017-10-05
130.699997,133.449997,130.699997,131.949997,125.627541,110100.0,2017-10-06
132.199997,133.199997,130.529999,133.050003,126.674805,120300.0,2017-10-09
133.699997,138.850006,133.050003,133.550003,127.150856,200900.0,2017-10-10
133.649994,138.199997,130.100006,138.149994,131.530426,190000.0,2017-10-11
137.75,141.149994,137.699997,141.100006,134.339096,197800.0,2017-10-12
141.449997,141.949997,139.25,140.350006,133.625046,150200.0,2017-10-13
140.300003,141.0,139.100006,139.899994,133.196579,120200.0,2017-10-16
140.399994,142.399994,140.399994,141.5,134.719925,85400.0,2017-10-17
141.5,143.0,140.550003,142.75,135.910034,109700.0,2017-10-18
142.399994,142.399994,137.899994,138.649994,132.00647,183400.0,2017-10-19
139.5,141.350006,139.199997,140.300003,133.577408,79200.0,2017-10-20
141.100006,141.850006,138.199997,138.899994,132.244507,78500.0,2017-10-23
139.0,141.25,137.899994,141.050003,134.291473,100500.0,2017-10-24
140.949997,141.899994,139.399994,139.850006,133.148987,235800.0,2017-10-25
141.350006,145.0,137.899994,141.350006,134.577103,293500.0,2017-10-26
141.899994,141.899994,137.5,139.300003,132.62532,187300.0,2017-10-27
139.149994,139.800003,136.0,138.399994,131.768463,107700.0,2017-10-30
138.199997,138.899994,136.25,136.399994,129.864273,135000.0,2017-10-31
137.149994,138.649994,135.600006,136.350006,129.816696,147500.0,2017-11-01
136.850006,137.149994,132.899994,133.649994,127.24604,248200.0,2017-11-02
133.699997,134.100006,132.070007,132.25,125.913124,137800.0,2017-11-03
132.149994,135.0,131.600006,132.600006,126.246376,136600.0,2017-11-06
132.050003,132.050003,127.599998,127.650002,121.533554,127800.0,2017-11-07
127.349998,128.050003,126.349998,127.25,121.152725,110400.0,2017-11-08
126.699997,128.929993,126.550003,126.849998,120.771889,103800.0,2017-11-09
